"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",345,62,17.97
"TX_RESP_Q21e_num",345,62,17.97
"TX_RESP_Q21a_num",345,61,17.68
"TX_RESP_Q21c_num",345,60,17.39
"TX_RESP_Q21d_num",345,60,17.39
"TX_RESP_Q19_num",345,60,17.39
"TX_RESP_Q20_num",345,60,17.39
"TX_RESP_Q23c_num",345,55,15.94
"TX_RESP_Q22c_num",345,53,15.36
"TX_RESP_Q22e_num",345,52,15.07
"TX_RESP_Q22f_num",345,52,15.07
"TX_RESP_Q22g_num",345,52,15.07
"TX_RESP_Q23i_num",345,52,15.07
"TX_RESP_Q23a_num",345,51,14.78
"TX_RESP_Q23g_num",345,51,14.78
"TX_RESP_Q10c_num",345,50,14.49
"TX_RESP_Q10d_num",345,50,14.49
"TX_RESP_Q10e_num",345,50,14.49
"TX_RESP_Q22a_num",345,50,14.49
"TX_RESP_Q22b_num",345,50,14.49
"TX_RESP_Q22d_num",345,50,14.49
"TX_RESP_Q22h_num",345,50,14.49
"TX_RESP_Q23d_num",345,50,14.49
"TX_RESP_Q23e_num",345,50,14.49
"TX_RESP_Q23h_num",345,50,14.49
"TX_RESP_Q10f_num",345,49,14.2
"TX_RESP_Q23b_num",345,49,14.2
"TX_RESP_Q23f_num",345,49,14.2
"TX_RESP_Q10a_num",345,48,13.91
"TX_RESP_Q10b_num",345,48,13.91
"TX_RESP_Q01",345,0,0
"TX_RESP_Q02",345,0,0
"TX_RESP_Q03",345,0,0
"TX_RESP_Q04",345,0,0
"TX_RESP_Q05a",345,0,0
"TX_RESP_Q05b",345,0,0
"TX_RESP_Q05c",345,0,0
"TX_RESP_Q06",345,0,0
"TX_RESP_Q07a",345,0,0
"TX_RESP_Q07b",345,0,0
"TX_RESP_Q07c",345,0,0
"TX_RESP_Q07d",345,0,0
"TX_RESP_Q07e",345,0,0
"TX_RESP_Q08",345,0,0
"TX_RESP_Q09",345,0,0
"TX_RESP_Q10a",345,0,0
"TX_RESP_Q10b",345,0,0
"TX_RESP_Q10c",345,0,0
"TX_RESP_Q10d",345,0,0
"TX_RESP_Q10e",345,0,0
"TX_RESP_Q10f",345,0,0
"TX_RESP_Q11a",345,0,0
"TX_RESP_Q11b",345,0,0
"TX_RESP_Q11c",345,0,0
"TX_RESP_Q12a",345,0,0
"TX_RESP_Q12b",345,0,0
"TX_RESP_Q12c",345,0,0
"TX_RESP_Q12d",345,0,0
"TX_RESP_Q12e",345,0,0
"TX_RESP_Q12f",345,0,0
"TX_RESP_Q12g",345,0,0
"TX_RESP_Q13a",345,0,0
"TX_RESP_Q13b",345,0,0
"TX_RESP_Q13c",345,0,0
"TX_RESP_Q13d",345,0,0
"TX_RESP_Q13e",345,0,0
"TX_RESP_Q13f",345,0,0
"TX_RESP_Q13g",345,0,0
"TX_RESP_Q13h",345,0,0
"TX_RESP_Q13i",345,0,0
"TX_RESP_Q14",345,0,0
"TX_RESP_Q15a",345,0,0
"TX_RESP_Q15b",345,0,0
"TX_RESP_Q16",345,0,0
"TX_RESP_Q17",345,0,0
"TX_RESP_Q18",345,0,0
"TX_RESP_Q19",345,0,0
"TX_RESP_Q20",345,0,0
"TX_RESP_Q21a",345,0,0
"TX_RESP_Q21b",345,0,0
"TX_RESP_Q21c",345,0,0
"TX_RESP_Q21d",345,0,0
"TX_RESP_Q21e",345,0,0
"TX_RESP_Q22a",345,0,0
"TX_RESP_Q22b",345,0,0
"TX_RESP_Q22c",345,0,0
"TX_RESP_Q22d",345,0,0
"TX_RESP_Q22e",345,0,0
"TX_RESP_Q22f",345,0,0
"TX_RESP_Q22g",345,0,0
"TX_RESP_Q22h",345,0,0
"TX_RESP_Q23a",345,0,0
"TX_RESP_Q23b",345,0,0
"TX_RESP_Q23c",345,0,0
"TX_RESP_Q23d",345,0,0
"TX_RESP_Q23e",345,0,0
"TX_RESP_Q23f",345,0,0
"TX_RESP_Q23g",345,0,0
"TX_RESP_Q23h",345,0,0
"TX_RESP_Q23i",345,0,0
"TX_RESP_Q24",345,0,0
"TX_RESP_Q25",345,0,0
