"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",183,83,45.36
"TX_RESP_Q21d_num",183,83,45.36
"TX_RESP_Q21c_num",183,82,44.81
"TX_RESP_Q21a_num",183,81,44.26
"TX_RESP_Q21e_num",183,81,44.26
"TX_RESP_Q19_num",183,80,43.72
"TX_RESP_Q20_num",183,80,43.72
"TX_RESP_Q10f_num",183,69,37.7
"TX_RESP_Q10c_num",183,67,36.61
"TX_RESP_Q10d_num",183,67,36.61
"TX_RESP_Q10e_num",183,67,36.61
"TX_RESP_Q10a_num",183,66,36.07
"TX_RESP_Q10b_num",183,65,35.52
"TX_RESP_Q22e_num",183,64,34.97
"TX_RESP_Q23d_num",183,64,34.97
"TX_RESP_Q22c_num",183,63,34.43
"TX_RESP_Q22d_num",183,63,34.43
"TX_RESP_Q22f_num",183,63,34.43
"TX_RESP_Q22g_num",183,63,34.43
"TX_RESP_Q23b_num",183,63,34.43
"TX_RESP_Q23c_num",183,63,34.43
"TX_RESP_Q23e_num",183,63,34.43
"TX_RESP_Q23f_num",183,63,34.43
"TX_RESP_Q23h_num",183,63,34.43
"TX_RESP_Q22a_num",183,62,33.88
"TX_RESP_Q22b_num",183,62,33.88
"TX_RESP_Q22h_num",183,62,33.88
"TX_RESP_Q23a_num",183,62,33.88
"TX_RESP_Q23g_num",183,62,33.88
"TX_RESP_Q23i_num",183,62,33.88
"TX_RESP_Q01",183,0,0
"TX_RESP_Q02",183,0,0
"TX_RESP_Q03",183,0,0
"TX_RESP_Q04",183,0,0
"TX_RESP_Q05a",183,0,0
"TX_RESP_Q05b",183,0,0
"TX_RESP_Q05c",183,0,0
"TX_RESP_Q06",183,0,0
"TX_RESP_Q07a",183,0,0
"TX_RESP_Q07b",183,0,0
"TX_RESP_Q07c",183,0,0
"TX_RESP_Q07d",183,0,0
"TX_RESP_Q07e",183,0,0
"TX_RESP_Q08",183,0,0
"TX_RESP_Q09",183,0,0
"TX_RESP_Q10a",183,0,0
"TX_RESP_Q10b",183,0,0
"TX_RESP_Q10c",183,0,0
"TX_RESP_Q10d",183,0,0
"TX_RESP_Q10e",183,0,0
"TX_RESP_Q10f",183,0,0
"TX_RESP_Q11a",183,0,0
"TX_RESP_Q11b",183,0,0
"TX_RESP_Q11c",183,0,0
"TX_RESP_Q12a",183,0,0
"TX_RESP_Q12b",183,0,0
"TX_RESP_Q12c",183,0,0
"TX_RESP_Q12d",183,0,0
"TX_RESP_Q12e",183,0,0
"TX_RESP_Q12f",183,0,0
"TX_RESP_Q12g",183,0,0
"TX_RESP_Q13a",183,0,0
"TX_RESP_Q13b",183,0,0
"TX_RESP_Q13c",183,0,0
"TX_RESP_Q13d",183,0,0
"TX_RESP_Q13e",183,0,0
"TX_RESP_Q13f",183,0,0
"TX_RESP_Q13g",183,0,0
"TX_RESP_Q13h",183,0,0
"TX_RESP_Q13i",183,0,0
"TX_RESP_Q14",183,0,0
"TX_RESP_Q15a",183,0,0
"TX_RESP_Q15b",183,0,0
"TX_RESP_Q16",183,0,0
"TX_RESP_Q17",183,0,0
"TX_RESP_Q18",183,0,0
"TX_RESP_Q19",183,0,0
"TX_RESP_Q20",183,0,0
"TX_RESP_Q21a",183,0,0
"TX_RESP_Q21b",183,0,0
"TX_RESP_Q21c",183,0,0
"TX_RESP_Q21d",183,0,0
"TX_RESP_Q21e",183,0,0
"TX_RESP_Q22a",183,0,0
"TX_RESP_Q22b",183,0,0
"TX_RESP_Q22c",183,0,0
"TX_RESP_Q22d",183,0,0
"TX_RESP_Q22e",183,0,0
"TX_RESP_Q22f",183,0,0
"TX_RESP_Q22g",183,0,0
"TX_RESP_Q22h",183,0,0
"TX_RESP_Q23a",183,0,0
"TX_RESP_Q23b",183,0,0
"TX_RESP_Q23c",183,0,0
"TX_RESP_Q23d",183,0,0
"TX_RESP_Q23e",183,0,0
"TX_RESP_Q23f",183,0,0
"TX_RESP_Q23g",183,0,0
"TX_RESP_Q23h",183,0,0
"TX_RESP_Q23i",183,0,0
"TX_RESP_Q24",183,0,0
"TX_RESP_Q25",183,0,0
