"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21c_num",174,32,18.39
"TX_RESP_Q10d_num",174,31,17.82
"TX_RESP_Q21a_num",174,31,17.82
"TX_RESP_Q21b_num",174,31,17.82
"TX_RESP_Q21d_num",174,31,17.82
"TX_RESP_Q21e_num",174,31,17.82
"TX_RESP_Q22e_num",174,31,17.82
"TX_RESP_Q23c_num",174,31,17.82
"TX_RESP_Q23d_num",174,31,17.82
"TX_RESP_Q23f_num",174,31,17.82
"TX_RESP_Q23g_num",174,31,17.82
"TX_RESP_Q19_num",174,31,17.82
"TX_RESP_Q20_num",174,31,17.82
"TX_RESP_Q10c_num",174,30,17.24
"TX_RESP_Q23b_num",174,30,17.24
"TX_RESP_Q23e_num",174,30,17.24
"TX_RESP_Q23h_num",174,30,17.24
"TX_RESP_Q23i_num",174,30,17.24
"TX_RESP_Q10a_num",174,29,16.67
"TX_RESP_Q10b_num",174,29,16.67
"TX_RESP_Q10f_num",174,29,16.67
"TX_RESP_Q22a_num",174,29,16.67
"TX_RESP_Q22c_num",174,29,16.67
"TX_RESP_Q22d_num",174,29,16.67
"TX_RESP_Q22f_num",174,29,16.67
"TX_RESP_Q22g_num",174,29,16.67
"TX_RESP_Q22h_num",174,29,16.67
"TX_RESP_Q23a_num",174,29,16.67
"TX_RESP_Q10e_num",174,28,16.09
"TX_RESP_Q22b_num",174,28,16.09
"TX_RESP_Q01",174,0,0
"TX_RESP_Q02",174,0,0
"TX_RESP_Q03",174,0,0
"TX_RESP_Q04",174,0,0
"TX_RESP_Q05a",174,0,0
"TX_RESP_Q05b",174,0,0
"TX_RESP_Q05c",174,0,0
"TX_RESP_Q06",174,0,0
"TX_RESP_Q07a",174,0,0
"TX_RESP_Q07b",174,0,0
"TX_RESP_Q07c",174,0,0
"TX_RESP_Q07d",174,0,0
"TX_RESP_Q07e",174,0,0
"TX_RESP_Q08",174,0,0
"TX_RESP_Q09",174,0,0
"TX_RESP_Q10a",174,0,0
"TX_RESP_Q10b",174,0,0
"TX_RESP_Q10c",174,0,0
"TX_RESP_Q10d",174,0,0
"TX_RESP_Q10e",174,0,0
"TX_RESP_Q10f",174,0,0
"TX_RESP_Q11a",174,0,0
"TX_RESP_Q11b",174,0,0
"TX_RESP_Q11c",174,0,0
"TX_RESP_Q12a",174,0,0
"TX_RESP_Q12b",174,0,0
"TX_RESP_Q12c",174,0,0
"TX_RESP_Q12d",174,0,0
"TX_RESP_Q12e",174,0,0
"TX_RESP_Q12f",174,0,0
"TX_RESP_Q12g",174,0,0
"TX_RESP_Q13a",174,0,0
"TX_RESP_Q13b",174,0,0
"TX_RESP_Q13c",174,0,0
"TX_RESP_Q13d",174,0,0
"TX_RESP_Q13e",174,0,0
"TX_RESP_Q13f",174,0,0
"TX_RESP_Q13g",174,0,0
"TX_RESP_Q13h",174,0,0
"TX_RESP_Q13i",174,0,0
"TX_RESP_Q14",174,0,0
"TX_RESP_Q15a",174,0,0
"TX_RESP_Q15b",174,0,0
"TX_RESP_Q16",174,0,0
"TX_RESP_Q17",174,0,0
"TX_RESP_Q18",174,0,0
"TX_RESP_Q19",174,0,0
"TX_RESP_Q20",174,0,0
"TX_RESP_Q21a",174,0,0
"TX_RESP_Q21b",174,0,0
"TX_RESP_Q21c",174,0,0
"TX_RESP_Q21d",174,0,0
"TX_RESP_Q21e",174,0,0
"TX_RESP_Q22a",174,0,0
"TX_RESP_Q22b",174,0,0
"TX_RESP_Q22c",174,0,0
"TX_RESP_Q22d",174,0,0
"TX_RESP_Q22e",174,0,0
"TX_RESP_Q22f",174,0,0
"TX_RESP_Q22g",174,0,0
"TX_RESP_Q22h",174,0,0
"TX_RESP_Q23a",174,0,0
"TX_RESP_Q23b",174,0,0
"TX_RESP_Q23c",174,0,0
"TX_RESP_Q23d",174,0,0
"TX_RESP_Q23e",174,0,0
"TX_RESP_Q23f",174,0,0
"TX_RESP_Q23g",174,0,0
"TX_RESP_Q23h",174,0,0
"TX_RESP_Q23i",174,0,0
"TX_RESP_Q24",174,0,0
"TX_RESP_Q25",174,0,0
