"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10e_num","Spearman",-0.0735525298051935,-0.318727629155838,"OK"
"TX_RESP_Q21a_num","Spearman",0.587758669890698,0.401396164803404,"OK"
"TX_RESP_Q21b_num","Spearman",0.230860787698351,0.502181713446929,"OK"
"TX_RESP_Q21d_num","Spearman",0.219027794723392,0.301485317442787,"OK"
"TX_RESP_Q21e_num","Spearman",-0.392232270276368,-0.392232270276368,"OK"
"TX_RESP_Q22a_num","Spearman",-0.442981194961459,-0.336665708170709,"OK"
"TX_RESP_Q22b_num","Spearman",-0.40516972266262,-0.366459239605681,"OK"
"TX_RESP_Q22g_num","Spearman",-0.525844557346104,-0.46195690084611,"OK"
"TX_RESP_Q22h_num","Spearman",-0.622649425995325,-0.340974685664106,"OK"
"TX_RESP_Q23c_num","Spearman",-0.38829013735766,-0.351310124275978,"OK"
"TX_RESP_Q23f_num","Spearman",0.501745206004254,0.475463314261174,"OK"
"TX_RESP_Q23i_num","Spearman",-0.572891899231546,-0.537086155529575,"OK"
"TX_RESP_Q20_num","Spearman",0.103203137423067,0.447213595499958,"OK"
