"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q21d_num","Spearman",-0.516758085774023,-0.696414815973588,"OK"
"TX_RESP_Q21e_num","Spearman",0.263278524463595,0.422573093886947,"OK"
"TX_RESP_Q22a_num","Spearman",-0.511067819682026,-0.530382946677159,"OK"
"TX_RESP_Q22b_num","Spearman",-0.371199221419431,-0.484463893697204,"OK"
"TX_RESP_Q22c_num","Spearman",-0.216997323716178,-0.494660565890642,"OK"
"TX_RESP_Q22d_num","Spearman",-0.404281914186657,-0.523472598050452,"OK"
"TX_RESP_Q22e_num","Spearman",-0.383039697978185,-0.578173129023676,"OK"
"TX_RESP_Q22f_num","Spearman",-0.41797736585479,-0.639995268416062,"OK"
"TX_RESP_Q22g_num","Spearman",-0.197844782151623,-0.3529123141083,"OK"
"TX_RESP_Q22h_num","Spearman",-0.56475856275622,-0.67985881331795,"OK"
"TX_RESP_Q23b_num","Spearman",-0.160516144192557,-0.410085765642628,"OK"
"TX_RESP_Q23g_num","Spearman",-0.29804905561892,-0.453529519651173,"OK"
"TX_RESP_Q19_num","Spearman",-0.463554149551316,-0.582609040419687,"OK"
"TX_RESP_Q20_num","Spearman",-0.353553390593274,-0.353553390593274,"OK"
